[2017-09-22 17:01:23.577] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-22 17:02:05.245] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-22 17:03:41.513] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-22 17:04:40.915] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-22 17:16:31.134] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-22 17:20:17.623] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-22 17:55:49.848] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-22 17:56:30.805] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-22 17:56:51.999] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-22 17:57:47.042] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-23 14:55:18.688] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-23 14:55:20.486] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.776] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.776] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.776] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.776] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.777] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.778] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.780] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.785] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.786] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.786] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.787] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.788] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.789] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.789] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.789] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.789] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.790] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.790] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.790] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.794] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.873] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.881] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.882] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.882] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.882] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.882] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.883] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.883] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.883] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.883] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.884] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.884] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.884] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.885] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.886] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.886] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.887] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.888] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.888] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.889] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.889] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.889] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.889] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.890] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.890] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.890] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.890] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.891] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.891] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.891] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.893] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.893] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.893] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.894] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.894] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.894] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.894] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.894] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.895] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.895] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.896] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.896] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.896] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.896] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.896] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.897] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.897] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.897] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.897] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.898] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.898] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.898] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.899] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.899] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.899] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.900] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.900] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.902] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.903] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.903] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.903] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.903] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.904] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.904] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.904] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.905] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.905] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.905] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.905] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.906] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.906] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.906] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.906] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.907] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.907] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.907] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.907] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.907] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.908] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.908] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.908] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:20.912] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.913] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.913] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.914] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.914] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.914] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.915] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.916] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.917] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.918] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.919] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.920] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.921] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.922] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.922] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.922] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.923] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.938] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.941] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.942] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.943] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.943] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.944] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.945] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.945] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.945] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.946] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.947] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.947] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.948] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.948] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.949] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.949] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.950] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.950] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.961] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-09 15:16:28',4);
[2017-09-23 14:55:20.965] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-09 14:34:11',6);
[2017-09-23 14:55:20.967] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.968] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.968] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.971] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.971] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.972] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.974] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.974] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.975] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.975] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.975] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.976] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
[2017-09-23 14:55:20.976] [INFO] sqlite - Executing (default): PRAGMA INDEX_LIST(`comments`)
